"","Season","Week","Team","R","HR","RBI","SB","OBP","SLG","K","QS","W","SV","ERA","WHIP"
"1300",2015,22,"#3 Meaningless  Masters",85,26,76,8,0.3267,0.4594,167,13,10,16,3.408,1.178
"1301",2015,22,"#7 NoPo HammaJammas",78,19,69,5,0.3201,0.4026,138,12,11,5,2.714,1.123
"1302",2015,22,"#5 Cat  Destroyers",79,22,84,11,0.3281,0.4375,147,16,13,6,3.255,1.227
"1303",2015,22,"#9 Rockford Peaches",68,20,81,10,0.3455,0.4686,110,12,7,4,3.206,1.078
"1304",2015,22,"#6 OBP Kenobi",59,12,62,8,0.3836,0.4472,96,10,7,1,3.661,1.251
"1305",2015,22,"#12 Starting From  the Bottom",66,12,58,12,0.3339,0.4155,115,11,8,0,3.539,1.318
"1306",2015,22,"#8 Caribbean Dragons",76,21,78,6,0.3696,0.4962,74,5,4,3,5.4,1.435
"1307",2015,22,"#11 Kansas Sleazy",58,14,69,4,0.2962,0.3782,57,3,4,4,5.42,1.506
"1308",2015,22,"#10 Master Batters",63,17,61,10,0.3081,0.4122,95,9,5,6,4.606,1.417
"1309",2016,1,"Dollar Dawgs",40,11,36,5,0.3219,0.4192,56,4,2,6,5.348,1.536
"1310",2016,1,"KC Royal Monarchs",48,15,39,5,0.3742,0.5076,52,3,1,0,3.673,1
"1311",2016,1,"OBP Kenobi",27,6,29,3,0.3015,0.3699,80,6,5,2,3.676,1.282
"1312",2016,1,"The Algorithm",44,10,43,2,0.3429,0.4327,93,7,6,4,4.361,1.299
"1313",2016,1,"Starting From  the Bottom",30,9,34,2,0.3525,0.4659,74,3,3,3,5.205,1.663
"1314",2016,1,"Fantasy Pinball Wizard",42,7,27,1,0.3552,0.4436,46,4,1,2,4.291,1.252
"1315",2016,1,"The Life Of Jaso",48,19,46,3,0.3366,0.5348,78,7,8,8,3.308,1.174
"1316",2016,1,"Master Batters",31,9,34,3,0.331,0.4431,70,9,4,3,3.527,1.243
"1317",2016,1,"Rolden Getriever",48,15,49,6,0.3576,0.4982,77,4,5,2,3.925,1.322
"1318",2016,1,"Sistema Peralta",29,9,38,5,0.322,0.4244,69,4,5,2,3.938,1.141
"1319",2016,1,"Dingers Out For Harambe",25,4,24,2,0.324,0.3653,47,5,7,3,3.158,1.088
"1320",2016,1,"Just a Pretty Face",42,15,42,7,0.3478,0.4924,66,5,4,3,4.197,1.228
"1321",2016,2,"OBP Kenobi",29,6,22,7,0.2721,0.2941,103,9,5,3,3.314,1.148
"1322",2016,2,"Dollar Dawgs",41,8,36,2,0.3441,0.4699,55,6,4,7,3.533,1.178
"1323",2016,2,"KC Royal Monarchs",44,13,45,6,0.3898,0.5235,62,7,4,1,1.679,1.026
"1324",2016,2,"Starting From  the Bottom",33,9,30,0,0.3061,0.4111,78,6,4,5,4.834,1.52
"1325",2016,2,"The Algorithm",40,17,53,7,0.3513,0.5164,81,9,8,6,3.871,1.151
"1326",2016,2,"The Life Of Jaso",36,13,34,2,0.3389,0.4488,86,6,8,8,2.268,0.936
"1327",2016,2,"Fantasy Pinball Wizard",24,10,27,4,0.2786,0.3789,59,7,2,1,2.986,1.154
"1328",2016,2,"Rolden Getriever",49,18,55,5,0.3423,0.5788,73,8,3,1,3.942,1.115
"1329",2016,2,"Master Batters",32,6,25,9,0.3139,0.3693,53,5,3,5,3.801,1.34
"1330",2016,2,"Dingers Out For Harambe",31,6,35,4,0.3284,0.4008,47,4,4,5,5.063,1.551
"1331",2016,2,"Sistema Peralta",44,10,30,4,0.2977,0.3936,61,6,1,2,4.756,1.57
"1332",2016,2,"Just a Pretty Face",36,9,34,5,0.3376,0.4362,75,6,7,5,2.26,1.176
"1333",2016,3,"Dollar Dawgs",38,8,33,6,0.3195,0.3936,50,6,7,1,4.065,1.403
"1334",2016,3,"Starting From  the Bottom",38,12,34,6,0.2943,0.4046,79,5,4,6,4.106,1.438
"1335",2016,3,"The Life Of Jaso",43,9,37,3,0.3293,0.4089,81,6,5,5,4.101,1.215
"1336",2016,3,"OBP Kenobi",35,11,34,5,0.317,0.4203,67,7,3,4,5.821,1.307
"1337",2016,3,"Rolden Getriever",42,9,41,5,0.3526,0.453,83,6,5,1,2.889,1.136
"1338",2016,3,"KC Royal Monarchs",38,11,41,7,0.3333,0.4692,64,6,3,6,5.027,1.293
"1339",2016,3,"Dingers Out For Harambe",29,6,30,4,0.3571,0.4239,53,5,4,5,1.916,1.142
"1340",2016,3,"The Algorithm",49,14,45,8,0.3631,0.481,67,7,4,3,4.08,1.293
"1341",2016,3,"Just a Pretty Face",43,12,42,7,0.4006,0.4803,60,5,4,8,2.593,1.102
"1342",2016,3,"Fantasy Pinball Wizard",42,12,40,4,0.375,0.5244,50,5,4,2,4.5,1.234
"1343",2016,3,"Sistema Peralta",44,11,34,10,0.3571,0.4697,55,4,4,2,5.786,1.732
"1344",2016,3,"Master Batters",32,12,43,3,0.327,0.522,53,6,8,4,4.134,1.349
"1345",2016,4,"The Life Of Jaso",34,15,46,1,0.346,0.5269,49,6,6,3,2.307,1.161
"1346",2016,4,"Dollar Dawgs",37,5,26,5,0.3522,0.3788,64,6,9,5,3.332,1.315
"1347",2016,4,"Starting From  the Bottom",43,11,38,3,0.3779,0.4944,73,5,5,4,4.263,1.335
"1348",2016,4,"Rolden Getriever",39,9,27,5,0.348,0.3935,94,11,3,3,3.452,1.072
"1349",2016,4,"OBP Kenobi",46,10,39,8,0.3311,0.4428,88,8,8,3,2.234,1.176
"1350",2016,4,"Dingers Out For Harambe",48,9,33,6,0.3569,0.4803,46,6,4,3,3.857,1.203
"1351",2016,4,"KC Royal Monarchs",23,5,36,9,0.3275,0.348,55,7,4,0,3.528,1.146
"1352",2016,4,"Just a Pretty Face",39,14,41,3,0.3388,0.4905,94,6,5,11,2.7,1.122
"1353",2016,4,"The Algorithm",32,10,46,5,0.3423,0.444,74,3,5,5,4.208,1.299
"1354",2016,4,"Sistema Peralta",33,10,39,4,0.3262,0.4372,52,3,0,0,6.091,1.61
"1355",2016,4,"Fantasy Pinball Wizard",22,7,14,5,0.321,0.375,35,3,2,2,6.75,1.658
"1356",2016,4,"Master Batters",27,10,41,4,0.323,0.4427,49,5,3,4,1.788,0.954
"1357",2016,5,"Dollar Dawgs",44,12,34,3,0.307,0.4155,101,11,10,5,3.51,1.26
"1358",2016,5,"Rolden Getriever",35,14,35,4,0.3518,0.4928,80,7,5,2,3.731,1.244
"1359",2016,5,"Dingers Out For Harambe",32,7,30,3,0.2772,0.3768,57,6,2,3,3.392,1.085
"1360",2016,5,"The Life Of Jaso",45,17,54,3,0.3742,0.5585,71,6,7,7,3.015,1.223
"1361",2016,5,"Just a Pretty Face",41,9,42,9,0.3409,0.4081,82,6,7,9,4.222,1.276
"1362",2016,5,"Starting From  the Bottom",34,12,25,3,0.3624,0.4846,81,9,5,4,2.989,1.082
"1363",2016,5,"Sistema Peralta",33,8,25,4,0.3138,0.3636,61,5,3,0,5.258,1.326
"1364",2016,5,"OBP Kenobi",36,10,34,6,0.3846,0.5263,70,5,4,5,3.822,1.37
"1365",2016,5,"Master Batters",33,6,26,6,0.2805,0.3381,50,6,4,3,5.111,1.358
"1366",2016,5,"KC Royal Monarchs",54,18,58,6,0.4056,0.5806,45,5,3,2,2.893,1.125
"1367",2016,5,"Fantasy Pinball Wizard",27,5,33,3,0.3346,0.4,53,4,2,2,3.777,1.352
"1368",2016,5,"The Algorithm",39,8,37,4,0.3854,0.4767,89,8,5,5,2.877,1.094
"1369",2016,6,"Dingers Out For Harambe",47,15,55,5,0.3804,0.5467,35,3,1,3,5.291,1.439
"1370",2016,6,"Dollar Dawgs",56,20,50,4,0.3607,0.5433,48,4,2,3,5.289,1.655
"1371",2016,6,"Rolden Getriever",48,13,50,5,0.3486,0.4706,101,8,5,2,4.12,1.315
"1372",2016,6,"Just a Pretty Face",49,9,29,6,0.3634,0.443,84,7,6,11,3.592,1.159
"1373",2016,6,"The Life Of Jaso",33,9,35,1,0.3345,0.4585,73,5,5,3,3.23,1.005
"1374",2016,6,"Sistema Peralta",41,11,43,5,0.3246,0.4786,56,7,4,2,4.963,1.39
"1375",2016,6,"Starting From  the Bottom",33,9,37,2,0.3199,0.4323,79,4,5,2,3.829,1.364
"1376",2016,6,"Master Batters",41,9,33,7,0.3281,0.4128,68,9,5,2,2.679,1
"1377",2016,6,"OBP Kenobi",23,7,35,8,0.3513,0.413,75,6,5,5,4.067,1.155
"1378",2016,6,"Fantasy Pinball Wizard",38,10,36,2,0.3939,0.5096,45,4,3,4,4.337,1.383
"1379",2016,6,"KC Royal Monarchs",40,12,31,4,0.3414,0.431,92,6,6,7,4.088,1.351
"1380",2016,6,"The Algorithm",33,11,38,2,0.3539,0.4407,57,5,3,2,3.489,1.247
"1381",2016,7,"Dollar Dawgs",33,5,35,5,0.3232,0.3647,92,11,10,1,2.402,1.068
"1382",2016,7,"Just a Pretty Face",41,15,48,4,0.318,0.4672,76,7,6,11,2.314,0.8
"1383",2016,7,"Sistema Peralta",31,8,30,3,0.3094,0.4346,57,5,7,1,4.154,1.446
"1384",2016,7,"Dingers Out For Harambe",34,11,34,2,0.2878,0.4346,65,6,6,4,3.955,1.227
"1385",2016,7,"Master Batters",38,8,19,5,0.31,0.3765,59,5,4,8,4.351,1.194
"1386",2016,7,"Rolden Getriever",43,20,53,3,0.3625,0.5543,74,7,7,3,2.976,1.237
"1387",2016,7,"Fantasy Pinball Wizard",29,9,19,2,0.324,0.4264,35,4,3,1,2.222,1.082
"1388",2016,7,"The Life Of Jaso",31,8,40,2,0.3466,0.4549,60,4,2,3,3.635,1.231
"1389",2016,7,"The Algorithm",25,7,23,1,0.3093,0.3475,89,11,8,4,3.04,1.023
"1390",2016,7,"Starting From  the Bottom",37,6,32,6,0.3183,0.4038,63,6,4,3,5.222,1.469
"1391",2016,7,"KC Royal Monarchs",31,9,27,10,0.2964,0.3879,74,7,6,4,3.505,1.067
"1392",2016,7,"OBP Kenobi",39,14,39,5,0.363,0.5136,48,4,4,1,5.563,1.538
"1393",2016,8,"Sistema Peralta",40,14,36,5,0.3309,0.5628,70,6,4,0,3.065,1.249
"1394",2016,8,"Dollar Dawgs",38,16,36,5,0.3404,0.5,72,4,4,3,5.217,1.362
"1395",2016,8,"Just a Pretty Face",30,11,52,2,0.3431,0.4686,82,7,5,5,3.498,1.032
"1396",2016,8,"Master Batters",25,5,33,0,0.2884,0.3473,65,7,6,5,3.891,1.205
"1397",2016,8,"Dingers Out For Harambe",49,16,44,8,0.3619,0.5159,43,3,1,4,5.063,1.336
"1398",2016,8,"Fantasy Pinball Wizard",35,11,34,1,0.3455,0.4781,53,6,5,1,3.984,1.328
"1399",2016,8,"Rolden Getriever",39,7,30,9,0.3203,0.4057,86,5,3,2,5.063,1.346
"1400",2016,8,"The Algorithm",44,11,38,2,0.359,0.5041,59,4,5,2,6.163,1.467
"1401",2016,8,"The Life Of Jaso",44,13,43,3,0.3719,0.528,86,9,6,6,4.243,1.318
"1402",2016,8,"KC Royal Monarchs",47,8,35,5,0.3231,0.4359,67,6,6,5,2.175,0.825
"1403",2016,8,"Starting From  the Bottom",36,11,33,3,0.2792,0.3679,64,6,5,2,5.069,1.384
"1404",2016,8,"OBP Kenobi",39,11,39,11,0.3792,0.5,66,9,5,3,3.574,1.257
"1405",2016,9,"Dollar Dawgs",56,22,65,3,0.4,0.6801,76,6,5,4,3.96,1.2
"1406",2016,9,"Master Batters",34,11,31,7,0.3438,0.4699,62,7,5,6,3.205,1.178
"1407",2016,9,"Fantasy Pinball Wizard",41,13,40,0,0.3481,0.5082,49,4,3,0,4.187,1.332
"1408",2016,9,"Sistema Peralta",33,13,43,3,0.332,0.4888,64,8,5,2,4.136,1.353
"1409",2016,9,"The Algorithm",37,15,42,2,0.379,0.5036,86,5,2,5,5.287,1.427
"1410",2016,9,"Just a Pretty Face",50,10,34,10,0.3594,0.4664,69,4,2,8,3.503,1.281
"1411",2016,9,"KC Royal Monarchs",31,6,43,5,0.3505,0.4621,81,10,7,5,2.309,1.104
"1412",2016,9,"Dingers Out For Harambe",37,8,40,4,0.3069,0.3926,67,7,6,6,2.987,1.021
"1413",2016,9,"OBP Kenobi",48,19,63,5,0.3459,0.5321,62,8,5,2,3.414,1.184
"1414",2016,9,"Rolden Getriever",55,23,57,3,0.356,0.5674,87,4,5,1,5.573,1.463
"1415",2016,9,"Starting From  the Bottom",44,10,33,3,0.3105,0.4036,71,8,8,0,4.652,1.357
"1416",2016,9,"The Life Of Jaso",51,13,34,3,0.3528,0.4322,64,3,2,5,6.55,1.545
"1417",2016,10,"Fantasy Pinball Wizard",28,14,31,1,0.3062,0.4872,46,4,3,1,4.326,1.243
"1418",2016,10,"Dollar Dawgs",49,14,42,5,0.3119,0.4195,71,7,4,4,4.03,1.108
"1419",2016,10,"Master Batters",40,8,25,8,0.3469,0.4075,65,4,3,9,4.438,1.219
"1420",2016,10,"The Algorithm",35,12,48,5,0.3468,0.5037,85,7,7,5,3.059,1.23
"1421",2016,10,"Sistema Peralta",34,9,27,3,0.2664,0.3491,45,6,3,0,3.394,1.423
"1422",2016,10,"KC Royal Monarchs",36,10,33,5,0.3292,0.4448,73,5,3,3,4.026,1.237
"1423",2016,10,"Just a Pretty Face",21,5,37,5,0.3492,0.3908,65,4,5,6,3.857,1.107
"1424",2016,10,"OBP Kenobi",36,14,41,6,0.3267,0.4839,103,10,5,1,3.022,0.964
"1425",2016,10,"Dingers Out For Harambe",38,11,38,7,0.3,0.4194,41,7,6,3,3.218,1.244
"1426",2016,10,"Starting From  the Bottom",31,4,27,3,0.3474,0.3849,68,6,3,3,4.05,1.23
"1427",2016,10,"Rolden Getriever",36,14,52,3,0.3421,0.4891,81,7,3,3,3.444,1.123
"1428",2016,10,"The Life Of Jaso",41,15,38,4,0.364,0.5415,74,7,7,6,4.117,1.251
"1429",2016,11,"Dollar Dawgs",51,16,48,3,0.3684,0.5088,63,7,5,3,2.802,1.104
"1430",2016,11,"The Algorithm",32,12,34,2,0.316,0.4403,74,8,6,5,4.034,1.172
"1431",2016,11,"KC Royal Monarchs",45,14,49,2,0.3829,0.5,66,5,7,4,3.817,1.209
"1432",2016,11,"Fantasy Pinball Wizard",33,12,39,2,0.3333,0.4977,37,2,2,0,6.8,1.889
"1433",2016,11,"OBP Kenobi",43,18,41,9,0.3659,0.5406,73,8,5,3,3.115,1.212
"1434",2016,11,"Master Batters",27,6,18,8,0.2669,0.3384,57,6,2,7,3.235,1.147
"1435",2016,11,"Starting From  the Bottom",46,16,46,11,0.3746,0.5812,49,7,5,0,3.839,1.225
"1436",2016,11,"Sistema Peralta",44,8,36,5,0.3525,0.463,67,6,5,0,3.818,1.167
"1437",2016,11,"The Life Of Jaso",40,11,33,5,0.3564,0.4492,80,6,7,2,4.959,1.555
"1438",2016,11,"Just a Pretty Face",50,15,54,1,0.367,0.5563,85,8,6,5,2.217,0.913
"1439",2016,11,"Rolden Getriever",44,9,39,4,0.3387,0.4393,102,8,4,0,4.711,1.248
"1440",2016,11,"Dingers Out For Harambe",29,8,41,3,0.3203,0.4102,49,3,4,5,2.627,1.038
"1441",2016,12,"KC Royal Monarchs",37,14,38,6,0.3245,0.4927,70,6,4,6,3.556,1.215
"1442",2016,12,"Dollar Dawgs",41,19,48,4,0.3565,0.5839,63,6,5,3,5.082,1.447
"1443",2016,12,"The Algorithm",43,9,43,0,0.3412,0.4836,62,6,5,1,5.094,1.458
"1444",2016,12,"OBP Kenobi",40,11,43,5,0.3788,0.4819,66,4,2,8,4,1.302
"1445",2016,12,"Fantasy Pinball Wizard",33,9,33,2,0.3359,0.4744,48,3,7,1,4.175,1.268
"1446",2016,12,"Starting From  the Bottom",53,8,31,9,0.3634,0.439,52,4,2,4,5.324,1.324
"1447",2016,12,"Master Batters",29,4,21,3,0.3125,0.2976,44,3,2,4,5.943,1.566
"1448",2016,12,"The Life Of Jaso",51,19,52,2,0.383,0.568,60,5,2,10,3.815,1.288
"1449",2016,12,"Sistema Peralta",45,14,43,1,0.3701,0.5437,66,9,4,0,3.947,1.306
"1450",2016,12,"Rolden Getriever",40,15,47,3,0.3651,0.5111,76,5,4,0,4.753,1.337
"1451",2016,12,"Just a Pretty Face",36,13,29,3,0.3109,0.4291,60,3,3,10,4.709,1.43
"1452",2016,12,"Dingers Out For Harambe",39,12,44,3,0.36,0.5217,56,7,5,4,3.877,1.292
"1453",2016,13,"Dollar Dawgs",66,17,58,4,0.4096,0.5866,86,5,6,2,4.448,1.368
"1454",2016,13,"OBP Kenobi",52,11,35,7,0.3826,0.4268,77,4,4,4,3.407,1.416
"1455",2016,13,"Starting From  the Bottom",35,5,35,6,0.3333,0.4387,70,5,5,0,5.355,1.55
"1456",2016,13,"KC Royal Monarchs",36,9,44,6,0.3652,0.4423,63,4,6,7,4.701,1.343
"1457",2016,13,"The Life Of Jaso",51,15,39,6,0.354,0.5258,83,6,4,5,2.987,1.302
"1458",2016,13,"The Algorithm",41,14,60,2,0.3551,0.4982,81,6,5,1,3.012,1.054
"1459",2016,13,"Rolden Getriever",54,15,40,5,0.3623,0.4966,78,6,6,0,4.918,1.394
"1460",2016,13,"Fantasy Pinball Wizard",36,9,34,1,0.3591,0.4598,57,5,5,0,3.833,1.315
"1461",2016,13,"Dingers Out For Harambe",47,12,43,7,0.3779,0.5072,42,5,3,1,3.262,1.53
"1462",2016,13,"Master Batters",57,10,58,5,0.3922,0.5362,57,4,6,6,6.75,1.47
"1463",2016,13,"Just a Pretty Face",65,18,66,7,0.368,0.5541,69,3,4,10,4.335,1.239
"1464",2016,13,"Sistema Peralta",40,14,46,6,0.3581,0.509,72,5,5,0,4.25,1.347
"1465",2016,14,"Starting From  the Bottom",48,13,43,3,0.3556,0.5122,56,4,3,0,4.821,1.161
"1466",2016,14,"Dollar Dawgs",38,9,38,3,0.3374,0.4339,91,9,7,4,2.411,0.932
"1467",2016,14,"OBP Kenobi",49,11,39,8,0.3412,0.4702,81,4,3,4,5.326,1.28
"1468",2016,14,"The Life Of Jaso",48,16,44,4,0.3431,0.5185,70,6,7,5,3.517,1.276
"1469",2016,14,"KC Royal Monarchs",50,11,42,7,0.3343,0.4291,82,7,7,6,2.689,1.145
"1470",2016,14,"Rolden Getriever",36,10,27,9,0.328,0.4382,71,6,8,1,4.634,1.455
"1471",2016,14,"The Algorithm",29,4,34,3,0.3596,0.3946,67,7,5,1,4.233,1.233
"1472",2016,14,"Dingers Out For Harambe",49,16,49,7,0.36,0.5238,45,2,2,4,3.916,1.511
"1473",2016,14,"Fantasy Pinball Wizard",35,10,33,2,0.3273,0.4471,45,3,6,1,4.471,1.414
"1474",2016,14,"Just a Pretty Face",67,24,61,8,0.3982,0.6042,66,4,3,11,3.902,1.092
"1475",2016,14,"Master Batters",45,13,53,5,0.3952,0.5633,49,1,3,5,6.02,1.541
"1476",2016,14,"Sistema Peralta",34,13,38,6,0.3599,0.4784,55,5,1,0,4.648,1.512
"1477",2016,15,"Dollar Dawgs",54,27,73,6,0.3481,0.5268,134,12,5,3,4.3,1.349
"1478",2016,15,"The Life Of Jaso",50,15,48,5,0.3415,0.4266,109,12,11,4,2.553,0.997
"1479",2016,15,"Rolden Getriever",54,16,51,10,0.3106,0.4156,95,12,6,0,2.15,1.032
"1480",2016,15,"Starting From  the Bottom",54,17,50,5,0.3048,0.4571,84,10,2,0,3.734,1.319
"1481",2016,15,"Dingers Out For Harambe",50,14,40,8,0.3014,0.4171,74,7,7,3,2.484,0.948
"1482",2016,15,"OBP Kenobi",57,14,47,16,0.3466,0.4302,95,5,6,13,4.167,1.306
"1483",2016,15,"Just a Pretty Face",52,16,66,9,0.3304,0.4395,116,8,7,15,2.309,0.987
"1484",2016,15,"KC Royal Monarchs",54,10,51,17,0.3489,0.415,114,9,7,9,3.055,1.092
"1485",2016,15,"Sistema Peralta",48,9,39,13,0.3107,0.375,88,9,9,0,5.516,1.435
"1486",2016,15,"The Algorithm",46,19,56,5,0.2766,0.3985,92,9,12,6,4.292,1.318
"1487",2016,15,"Master Batters",43,11,39,5,0.3233,0.3855,83,5,5,8,4.094,1.159
"1488",2016,15,"Fantasy Pinball Wizard",52,12,38,1,0.3087,0.4171,76,9,8,0,3.094,1.146
"1489",2016,16,"Rolden Getriever",36,10,26,6,0.268,0.3574,70,9,5,0,4.258,1.269
"1490",2016,16,"Dollar Dawgs",44,16,45,6,0.3333,0.5455,48,5,2,0,4.241,1.476
"1491",2016,16,"The Life Of Jaso",39,7,35,1,0.3442,0.3903,58,7,3,10,4.371,1.286
"1492",2016,16,"Dingers Out For Harambe",32,13,35,3,0.3607,0.5495,54,6,6,6,3.471,1.1
"1493",2016,16,"Starting From  the Bottom",34,6,28,5,0.2972,0.3664,51,6,5,0,4.803,1.341
"1494",2016,16,"Just a Pretty Face",26,9,25,8,0.3367,0.4225,54,3,4,2,3.61,1.151
"1495",2016,16,"OBP Kenobi",35,12,36,8,0.3214,0.4422,73,5,2,5,2.849,1.073
"1496",2016,16,"Sistema Peralta",35,7,30,4,0.3466,0.4357,96,8,6,0,4.198,1.346
"1497",2016,16,"KC Royal Monarchs",31,10,40,4,0.2935,0.3799,58,5,0,8,4.596,1.053
"1498",2016,16,"Master Batters",30,12,31,3,0.3204,0.4058,53,5,5,5,3.479,1.454
"1499",2016,16,"The Algorithm",41,12,41,4,0.3758,0.4945,90,4,4,7,4.358,1.193
"1500",2016,16,"Fantasy Pinball Wizard",21,5,26,3,0.2605,0.3056,59,3,1,2,5.162,1.257
"1501",2016,17,"Dollar Dawgs",39,17,45,1,0.3322,0.5644,83,6,4,4,5.305,1.526
"1502",2016,17,"Dingers Out For Harambe",47,13,32,4,0.3662,0.5176,44,4,2,1,6.429,1.51
"1503",2016,17,"Just a Pretty Face",41,14,39,3,0.3454,0.4908,91,8,6,7,3.158,1.121
"1504",2016,17,"Rolden Getriever",34,11,32,5,0.2949,0.3732,66,7,3,3,3.074,1.054
"1505",2016,17,"Sistema Peralta",43,11,45,7,0.3655,0.4824,72,6,2,0,4.517,1.369
"1506",2016,17,"The Life Of Jaso",31,10,36,2,0.3223,0.428,55,8,6,5,2.577,0.914
"1507",2016,17,"Master Batters",35,10,31,3,0.3274,0.4427,43,5,5,5,5.348,1.464
"1508",2016,17,"Starting From  the Bottom",29,7,29,4,0.3192,0.3632,68,5,7,2,3.991,1.252
"1509",2016,17,"Fantasy Pinball Wizard",34,6,27,2,0.3217,0.3686,54,3,3,1,3.88,1.15
"1510",2016,17,"OBP Kenobi",40,8,36,13,0.3891,0.4722,80,6,6,3,3.938,1.3
"1511",2016,17,"The Algorithm",37,9,34,0,0.3249,0.4351,83,4,3,2,5.183,1.353
"1512",2016,17,"KC Royal Monarchs",43,16,45,11,0.35,0.517,84,6,4,9,3.48,1.067
"1513",2016,18,"Just a Pretty Face",51,14,56,3,0.367,0.5693,63,7,2,8,2.686,1.147
"1514",2016,18,"Dollar Dawgs",32,15,46,2,0.3311,0.5252,73,8,5,6,5.651,1.326
"1515",2016,18,"Dingers Out For Harambe",38,14,39,9,0.324,0.4888,53,5,1,2,3.764,1.309
"1516",2016,18,"Sistema Peralta",59,21,54,4,0.3816,0.619,71,6,5,0,5.013,1.481
"1517",2016,18,"Rolden Getriever",40,7,30,3,0.3322,0.4037,67,7,5,3,4.556,1.235
"1518",2016,18,"Master Batters",49,8,39,7,0.3844,0.4933,55,6,5,4,4.5,1.545
"1519",2016,18,"The Life Of Jaso",34,11,46,10,0.3531,0.4308,67,5,7,2,3.527,1.212
"1520",2016,18,"Fantasy Pinball Wizard",41,12,28,3,0.3579,0.4483,59,4,2,3,4.042,1.365
"1521",2016,18,"Starting From  the Bottom",40,12,36,5,0.3553,0.5144,46,2,3,2,6.191,1.682
"1522",2016,18,"The Algorithm",40,10,39,1,0.342,0.4516,53,7,4,1,4.865,1.432
"1523",2016,18,"OBP Kenobi",42,12,41,6,0.3367,0.4588,64,6,4,6,3.392,1.025
"1524",2016,18,"KC Royal Monarchs",39,9,46,9,0.3345,0.4662,63,4,6,6,3.738,1.231
"1525",2016,19,"Dollar Dawgs",34,10,35,3,0.305,0.4269,79,7,4,6,3.462,1.253
"1526",2016,19,"Sistema Peralta",40,10,38,3,0.3556,0.498,86,7,6,0,4.776,1.43
"1527",2016,19,"Master Batters",56,16,47,6,0.3662,0.5421,56,2,3,3,8.199,1.791
"1528",2016,19,"Just a Pretty Face",54,15,60,5,0.4087,0.5587,45,5,5,8,3.411,1.232
"1529",2016,19,"Fantasy Pinball Wizard",40,15,35,2,0.3625,0.5714,64,3,4,3,3.878,1.16
"1530",2016,19,"Dingers Out For Harambe",36,9,39,4,0.2979,0.4154,36,3,3,1,5.645,1.418
"1531",2016,19,"The Algorithm",38,9,30,4,0.3194,0.388,68,8,6,4,2.268,1.056
"1532",2016,19,"Rolden Getriever",43,18,45,7,0.3469,0.4875,96,8,8,0,3.759,1.282
"1533",2016,19,"KC Royal Monarchs",51,21,62,8,0.3591,0.5709,64,5,5,6,3.689,1.062
"1534",2016,19,"The Life Of Jaso",60,14,38,6,0.4139,0.5317,54,6,6,5,3.34,1.268
"1535",2016,19,"OBP Kenobi",42,13,40,4,0.3106,0.4056,59,4,5,5,3.222,1.21
"1536",2016,19,"Starting From  the Bottom",32,8,25,5,0.3606,0.4798,56,6,1,1,3.176,1.218
"1537",2016,20,"Master Batters",41,15,48,8,0.3257,0.5088,53,6,5,3,2.798,1.166
"1538",2016,20,"Dollar Dawgs",40,14,38,1,0.3487,0.4792,94,8,7,4,2.168,1.073
"1539",2016,20,"Sistema Peralta",36,10,24,6,0.3237,0.428,80,8,7,0,4.482,1.3
"1540",2016,20,"Fantasy Pinball Wizard",22,3,15,3,0.2952,0.3306,57,6,6,2,3.036,1.172
"1541",2016,20,"Just a Pretty Face",56,20,61,2,0.3676,0.5543,76,7,5,5,3.543,1.1
"1542",2016,20,"The Algorithm",42,10,35,5,0.3234,0.4307,67,4,4,1,5.078,1.583
"1543",2016,20,"Dingers Out For Harambe",29,7,30,1,0.2891,0.4449,34,3,3,0,3.231,1.077
"1544",2016,20,"KC Royal Monarchs",37,14,46,3,0.3291,0.458,47,5,4,9,2.487,1.224
"1545",2016,20,"Rolden Getriever",40,12,34,6,0.309,0.4407,86,8,5,4,3.156,1.169
"1546",2016,20,"OBP Kenobi",28,8,36,5,0.278,0.3665,63,4,3,6,6.282,1.485
"1547",2016,20,"The Life Of Jaso",40,12,36,3,0.3879,0.5375,86,9,10,3,1.446,0.879
"1548",2016,20,"Starting From  the Bottom",47,13,42,1,0.3278,0.4794,54,4,3,1,6.307,1.451
"1549",2016,21,"#4 OBP Kenobi",81,22,70,8,0.3448,0.4689,112,11,10,9,3.814,1.186
"1550",2016,21,"#1 Just a Pretty Face",86,20,70,7,0.3628,0.438,135,10,10,17,3.232,1.227
"1551",2016,21,"#3 The Life Of Jaso",74,18,61,13,0.3385,0.4132,143,13,8,9,3.913,1.137
"1552",2016,21,"#2 KC Royal Monarchs",80,27,95,12,0.3493,0.476,141,11,7,16,3.576,1.241
"1553",2016,21,"#6 Dollar Dawgs",78,34,94,4,0.3379,0.4962,159,15,13,5,4.253,1.489
"1554",2016,21,"#5 Rolden Getriever",85,25,83,14,0.3543,0.4868,146,14,11,6,3.972,1.171
"1555",2016,21,"#8 Master Batters",69,14,64,12,0.3007,0.3918,95,8,7,8,5.4,1.625
"1556",2016,21,"#7 The Algorithm",97,34,92,6,0.354,0.5223,158,9,7,8,3.831,1.284
"1557",2016,21,"#10 Sistema Peralta",62,15,59,7,0.3136,0.3948,120,10,8,0,4.779,1.5
"1558",2016,21,"#9 Dingers Out For Harambe",64,19,68,9,0.323,0.4306,65,8,4,4,6.078,1.636
